country_1,country_2,t_statistic,p_value
Burundi,Eritrea,2.100277129972333,0.035963249512089006
Burundi,Estonia,9.850936592921048,6.890335512658431e-22
Burundi,Eswatini,-1.410757619739913,0.1586380382473662
Burundi,Ethiopia,0.30842248727001936,0.7578271632740377
Burundi,Faroe Islands,2.7270721166999388,0.006592417452034247
Burundi,Fiji,6.960615344053407,6.207212453911857e-12
Burundi,Finland,11.389988585980083,2.5685636896574393e-28
Burundi,France,11.303295380266361,6.283857475949356e-28
Burundi,French Polynesia,3.2125068557260734,0.0013922428126498933
Burundi,Gabon,4.988607242861451,7.209305958110855e-07
Burundi,"Gambia, The",1.1880171980237875,0.23511894342581957
Burundi,Georgia,8.82585696018967,4.945913746981807e-18
Burundi,Germany,11.541125854280706,5.68580426375947e-29
Burundi,Ghana,2.997323947088032,0.0027932044528121303
Burundi,Gibraltar,2.8175912297940298,0.005011251118617292
Burundi,Greece,11.727179650623114,8.174275429151392e-30
Burundi,Greenland,-2.4414532914076164,0.014940150409467652
Burundi,Grenada,9.441346757000781,2.595231294683373e-20
Burundi,Guam,-0.22327257003351555,0.8234056756223873
Burundi,Guatemala,7.128236558803726,1.9704507141027876e-12
Burundi,Guinea,-1.2609382503353723,0.207635229621762
Burundi,Guinea-Bissau,-1.2103232265030708,0.22645125844014305
Burundi,Guyana,5.0847610082922206,4.410248297827796e-07
Burundi,Haiti,1.9440732577767905,0.05217635653034743
Burundi,Honduras,8.390905439286527,1.6943574122398048e-16
Burundi,"Hong Kong SAR, China",2.9763360190004446,0.0030445452356171925
Burundi,Hungary,9.645877361829742,4.320058934452119e-21
Burundi,Iceland,11.8748905866638,1.837189990453516e-30
Burundi,India,5.0365087596061775,5.649724840430121e-07
Burundi,Indonesia,6.193156273632706,8.708184598122197e-10
Burundi,"Iran, Islamic Rep.",9.900249538294197,4.366555096392319e-22
Burundi,Iraq,7.105010531951644,2.333977664418621e-12
Burundi,Ireland,11.640394879605333,2.036432814193051e-29
Burundi,Isle of Man,2.0499989081576757,0.04083469475636641
Burundi,Israel,12.01186906903201,4.153740674654985e-31
Burundi,Italy,11.954462584171145,7.80888834165125e-31
Burundi,Jamaica,8.456544089398992,9.912472926570174e-17
Burundi,Japan,11.724413245537017,8.447193811363232e-30
Burundi,Jordan,9.935027548145559,3.271631002053061e-22
Burundi,Kazakhstan,7.055416159477783,3.2527649576655526e-12
Burundi,Kenya,2.837735629602739,0.004638491456945435
Burundi,Kiribati,5.609504792536281,2.6505142097045693e-08
Burundi,"Korea, Dem. People's Rep.",7.902442829747204,7.440623142637827e-15
Burundi,"Korea, Rep.",11.336690344616962,4.437446648234517e-28
Burundi,Kosovo,6.1137287577010335,1.5929214998030787e-09
Burundi,Kuwait,11.544732124376944,5.414650845960493e-29
Burundi,Kyrgyz Republic,7.100121903382162,2.3903155495712786e-12
Burundi,Lao PDR,3.473607014911576,0.0005362772469734587
Burundi,Latvia,8.826893149727866,4.9255417948477244e-18
Burundi,Lebanon,10.81346955501836,8.332824281760614e-26
Burundi,Lesotho,-3.23839643827198,0.0012429203471071818
Burundi,Liberia,-0.9042507604268876,0.3660876653373466
Burundi,Libya,8.820385169091047,5.2604701855220966e-18
Burundi,Liechtenstein,3.2878461628541835,0.001073571101135761
Burundi,Lithuania,8.737415787309256,1.023648600390394e-17
Burundi,Luxembourg,11.662583133933328,1.59377419136462e-29
Burundi,"Macao SAR, China",3.3457610447005073,0.0008761546138340812
Burundi,Madagascar,1.67388815368398,0.09447630717874136
Burundi,Malawi,0.6646325191034328,0.5064438599856358
Burundi,Malaysia,10.070025423005724,9.214724620635427e-23
Burundi,Maldives,10.7122216416839,2.1626229036503964e-25
Burundi,Mali,-0.5242450286892142,0.6002281424966235
Burundi,Malta,11.849983391964221,2.2798957567417675e-30
Burundi,Marshall Islands,0.7607210420653833,0.44706375489033345
Burundi,Mauritania,2.623142850574719,0.0088495439552942
Burundi,Mauritius,9.014145599190766,1.0157449535903747e-18
Burundi,Mexico,9.10132133454672,4.866877913452544e-19
Burundi,"Micronesia, Fed. Sts.",5.029123189522969,5.874307944402385e-07
Burundi,Moldova,7.570282899227897,8.595296731512661e-14
Burundi,Monaco,8.80381272908529,9.115366077694388e-18
Burundi,Mongolia,6.206493334039281,7.982877124172485e-10
Burundi,Montenegro,10.302535088869861,1.0723716578756488e-23
Burundi,Morocco,7.704099301272119,3.256202103890375e-14
Burundi,Mozambique,0.99259282537212,0.3211567266610192
Burundi,Myanmar,3.798452774701771,0.00015468788735520527
Burundi,Namibia,0.8208294546031525,0.4119455106505123
Burundi,Nauru,-1.0849358925859518,0.27830053294042106
Burundi,Nepal,4.868648298769004,1.3118264913902973e-06
Burundi,Netherlands,11.764214701878567,5.591203027213394e-30
Burundi,New Caledonia,0.8782015590638245,0.38021505344272477
Burundi,New Zealand,11.544903520733369,5.426742682628097e-29
Burundi,Nicaragua,8.173134942914999,9.318545888211264e-16
Burundi,Niger,-0.4687370054120985,0.6393633902631293
Burundi,Nigeria,-3.053549313036454,0.0023234670810613352
Burundi,North Macedonia,10.558834328987547,9.366572365191419e-25
Burundi,Northern Mariana Islands,1.717377578028001,0.08646906188993037
Burundi,Norway,11.927832624862894,1.0007212959756248e-30
Burundi,Oman,10.981571138233212,1.5200700595819978e-26
Burundi,Pakistan,4.003453779093881,6.721150361236675e-05
Burundi,Palau,2.989280506720287,0.002888115585973967
Burundi,Panama,9.962149989494664,2.4616671682293368e-22
Burundi,Papua New Guinea,4.189226599319955,3.055816837598562e-05
Burundi,Paraguay,8.117793222377498,1.4360671544836006e-15
Burundi,Peru,8.751734709121106,9.113845265197063e-18
Burundi,Philippines,7.258397358943686,7.992355882722231e-13
Burundi,Poland,10.277153388919668,1.332276129441768e-23
Burundi,Portugal,11.304784404206812,6.100023470357838e-28
Burundi,Puerto Rico (US),7.77927070279293,2.2705374024187433e-14
Burundi,Qatar,11.634980009115868,2.1443575251330677e-29
Burundi,Romania,9.346915354884118,5.909528294844352e-20
Burundi,Russian Federation,6.721316112115488,3.0519223045316055e-11
Burundi,Rwanda,1.3430101572901576,0.17958348430096133
Burundi,Samoa,8.122214077863173,1.3925156892255924e-15
Burundi,San Marino,8.677200170629849,2.5139287069775873e-17
Burundi,Sao Tome and Principe,5.802484484716448,8.852153839172011e-09
Burundi,Saudi Arabia,10.627479007899096,5.056837717368833e-25
Burundi,Senegal,3.167655637230326,0.0015849684380225177
Burundi,Serbia,9.98795026906525,1.9397618665119493e-22
Burundi,Seychelles,8.845766433867764,4.264068189286296e-18
Burundi,Sierra Leone,-2.6702446382845437,0.0077069040278130874
Burundi,Singapore,11.92571886163842,1.0277135207086639e-30
Burundi,Sint Maarten (Dutch part),1.4067744586619775,0.1600549941846329
Burundi,Slovak Republic,10.56645690549893,8.808968659453687e-25
Burundi,Slovenia,11.071165544438179,6.61892448596423e-27
Burundi,Solomon Islands,6.764818827918041,2.3110001080571804e-11
Burundi,Somalia,-2.843374070138154,0.004558183029414505
Burundi,South Africa,2.539902522769514,0.011241810779081624
Burundi,South Sudan,-3.1177304819106366,0.0018764171902475866
Burundi,Spain,11.881250202105434,1.6664374440967973e-30
Burundi,Sri Lanka,9.620876025010922,5.308491740335088e-21
Burundi,St. Kitts and Nevis,4.252107977750953,2.3866149562752077e-05
Burundi,St. Lucia,9.014422466611514,1.0198192162554945e-18
Burundi,St. Martin (French part),2.5501351740238487,0.011036134700411636
Burundi,St. Vincent and the Grenadines,8.625742648199209,2.530099425083403e-17
Burundi,Sudan,2.3560983246182903,0.018666775143603327
Burundi,Suriname,6.442123673979908,1.8445699253778747e-10
Burundi,Sweden,11.84100207757836,2.570341470161862e-30
Burundi,Switzerland,11.851217651627968,2.2507121214853476e-30
Burundi,Syrian Arab Republic,8.799430290512154,6.153207779281255e-18
Burundi,Tajikistan,7.918376310190312,6.552118985922627e-15
Burundi,Tanzania,1.5064673710888248,0.13227348459905042
Burundi,Thailand,9.037879844292199,8.341293718216325e-19
Burundi,Timor-Leste,2.6021658120644564,0.00940538063083574
Burundi,Togo,1.3324752416894852,0.18301862414967637
Burundi,Tonga,8.33526844742315,2.6435566773776717e-16
Burundi,Trinidad and Tobago,8.408384149078106,1.4585454135853036e-16
Burundi,Tunisia,10.012755584660594,1.6050613617043461e-22
Burundi,Turkiye,10.34380616228654,7.23953422534509e-24
Burundi,Turkmenistan,7.53039286711185,1.1461796796473076e-13
Burundi,Turks and Caicos Islands,6.710763880998257,3.91561929172754e-11
Burundi,Tuvalu,0.7882066179618799,0.4308262438092232
Burundi,Uganda,1.5893688688905365,0.11230367055776011
Burundi,Ukraine,7.55692453040059,9.4636994832167e-14
Burundi,United Arab Emirates,12.079584466328248,2.1492913056859494e-31
Burundi,United Kingdom,11.465839766130498,1.2401869243133013e-28
Burundi,United States,10.607778360338449,5.878080251972022e-25
Burundi,Uruguay,10.084612907114941,7.978237092352778e-23
Burundi,Uzbekistan,7.838884499924817,1.1834302123737361e-14
Burundi,Vanuatu,7.493581409748673,1.5146899148077795e-13
Burundi,"Venezuela, RB",7.944424799135163,5.343087531312727e-15
Burundi,Viet Nam,8.96962419525387,1.514561577187407e-18
Burundi,Virgin Islands (U.S.),-0.011632669445518674,0.9907228697229866
Burundi,West Bank and Gaza,9.234386579199562,1.638411317356692e-19
Burundi,"Yemen, Rep.",5.5874463173912,2.9964337505263744e-08
Burundi,Zambia,1.7503387612773327,0.08037667686417399
Burundi,Zimbabwe,-0.8021456736444991,0.4226663915504325
Cabo Verde,Cambodia,-5.604881552408386,2.7048566874188218e-08
Cabo Verde,Cameroon,-9.143098110846065,3.4054337302983843e-19
Cabo Verde,Canada,7.715899620339183,2.9144147286724106e-14
Cabo Verde,Cayman Islands,-9.158903617413332,9.355117310169523e-19
Cabo Verde,Central African Republic,-9.966568885758143,2.369695810551274e-22
Cabo Verde,Chad,-9.029075307603122,8.95611309327713e-19
Cabo Verde,Channel Islands,-1.5426618742232698,0.1234678032023462
Cabo Verde,Chile,5.844572976519513,6.87414265024099e-09
Cabo Verde,China,3.346038431867449,0.000850435921194851
Cabo Verde,Colombia,1.5100682114823367,0.1313428666301774
Cabo Verde,Comoros,-6.763114066175078,2.31692462916357e-11
Cabo Verde,"Congo, Dem. Rep.",-9.515237778172619,1.3541335185951063e-20
Cabo Verde,"Congo, Rep.",-7.748536176443951,2.3105259707908583e-14
Cabo Verde,Costa Rica,5.537434015593613,3.927246667500444e-08
Cabo Verde,Cote d'Ivoire,-9.559934209288778,9.128494044216082e-21
Cabo Verde,Croatia,4.915063961776722,1.0371674001559944e-06
Cabo Verde,Cuba,3.820383631412812,0.00014147624324463063
Cabo Verde,Curacao,-7.298905066589117,9.793339042570348e-13
Cabo Verde,Cyprus,8.87447992853465,3.217499419252216e-18
Cabo Verde,Czechia,6.124430672838829,1.3094969863080724e-09
Cabo Verde,Denmark,7.320968905114817,5.086526435078009e-13
Cabo Verde,Djibouti,-7.974190846516805,4.25415294817463e-15
Cabo Verde,Dominica,-4.7488527409854475,2.443125078414855e-06
Cabo Verde,Dominican Republic,-2.5400636463912227,0.011234044388588634
Cabo Verde,Ecuador,0.9614446631721789,0.336561516506802
Cabo Verde,"Egypt, Arab Rep.",-0.37148622378619506,0.7103544242745718
Cabo Verde,El Salvador,-0.5708425658878428,0.5682355217088619
Cabo Verde,Equatorial Guinea,-9.539818446416778,1.0924570593515702e-20
Cabo Verde,Eritrea,-7.014580195770521,4.2906253997274065e-12
Cabo Verde,Estonia,2.9581323283226966,0.0031687539773641383
Cabo Verde,Eswatini,-9.053387405803546,7.293591884673308e-19
Cabo Verde,Ethiopia,-7.927367400662545,6.038284086804099e-15
Cabo Verde,Faroe Islands,-2.2974112503013364,0.021956761343664886
Cabo Verde,Fiji,-2.6107093468328717,0.00917160811624512
Cabo Verde,Finland,6.982195369200244,5.296627889423862e-12
Cabo Verde,France,6.882588119990103,1.0399940715465082e-11
Cabo Verde,French Polynesia,-0.7621848320370563,0.4462649629000437
Cabo Verde,Gabon,-5.809134420072903,8.477765962949617e-09
Cabo Verde,"Gambia, The",-7.5784167053000955,8.081416719637619e-14
Cabo Verde,Georgia,0.6033047455451616,0.5464440272382602
Cabo Verde,Germany,7.746321441728139,2.3343221654866095e-14
Cabo Verde,Ghana,-7.450946005644169,2.0272688761221786e-13
Cabo Verde,Gibraltar,-2.0172091084333923,0.044141948399894465
Cabo Verde,Greece,8.133774274547843,1.2305272190333752e-15
Cabo Verde,Greenland,-15.299428554865743,1.60380644158086e-44
Cabo Verde,Grenada,1.6985370492564924,0.08971845077296395
Cabo Verde,Guam,-10.252188774238919,9.478257153575701e-23
Cabo Verde,Guatemala,-2.895501648695233,0.0038682401742649725
Cabo Verde,Guinea,-9.187470867643707,2.327250205188721e-19
Cabo Verde,Guinea-Bissau,-8.773659418322358,7.544531522732378e-18
Cabo Verde,Guyana,-5.921801791601399,4.3823233043013835e-09
Cabo Verde,Haiti,-8.480195392725514,8.163062477642023e-17
Cabo Verde,Honduras,-0.39069444338751996,0.6961076750544114
Cabo Verde,"Hong Kong SAR, China",-1.512177768096848,0.1310428525442185
Cabo Verde,Hungary,2.3844757165697046,0.017290763862870883
Cabo Verde,Iceland,9.042879058704038,7.920416852655645e-19
Cabo Verde,India,-6.100825875956637,1.5128679276525585e-09
Cabo Verde,Indonesia,-3.9569791443360316,8.136092390931358e-05
Cabo Verde,"Iran, Islamic Rep.",2.8290510848810895,0.0047626295719380395
Cabo Verde,Iraq,-2.7047327243052486,0.006954215400586826
Cabo Verde,Ireland,8.023421488286274,2.8878780291957013e-15
Cabo Verde,Isle of Man,-4.3823389093180944,1.397943883686374e-05
Cabo Verde,Israel,9.10385371523213,4.641786892376173e-19
Cabo Verde,Italy,9.146541247160496,3.2581235794075004e-19
Cabo Verde,Jamaica,-0.4598542465052158,0.6457213055189039
Cabo Verde,Japan,8.265669706378356,4.407921121071354e-16
Cabo Verde,Jordan,3.210402892594801,0.0013685508787304188
Cabo Verde,Kazakhstan,-2.298595056433373,0.021734504282741027
Cabo Verde,Kenya,-7.0088123724604205,4.459737592100238e-12
Cabo Verde,Kiribati,-6.165301378291751,1.026785080672801e-09
Cabo Verde,"Korea, Dem. People's Rep.",-1.5701613976775037,0.11670036300729908
Cabo Verde,"Korea, Rep.",6.942957123386169,6.916571986241791e-12
Cabo Verde,Kosovo,-0.4026712983865489,0.6873066624705413
Cabo Verde,Kuwait,7.752129143950903,2.2299384211486917e-14
Cabo Verde,Kyrgyz Republic,-2.671284554953397,0.0076792786020938725
Cabo Verde,Lao PDR,-7.133679871448796,1.8940237459797065e-12
Cabo Verde,Latvia,0.8001313718052646,0.42382702740641043
Cabo Verde,Lebanon,5.749339374803112,1.1954571231878316e-08
Cabo Verde,Lesotho,-9.820605125391735,8.847707872045244e-22
Cabo Verde,Liberia,-9.03984814255816,8.164634316145153e-19
Cabo Verde,Libya,0.5918238831529605,0.5541050277401416
Cabo Verde,Liechtenstein,-0.5305504370621984,0.595936982159222
Cabo Verde,Lithuania,0.5842862517581295,0.5591605848507409
Cabo Verde,Luxembourg,7.974223578427171,4.1867145042320405e-15
Cabo Verde,"Macao SAR, China",-0.33848415065989573,0.7351230120005767
Cabo Verde,Madagascar,-7.92032992947438,6.38691173303267e-15
Cabo Verde,Malawi,-8.522923828255061,5.785847101723572e-17
Cabo Verde,Malaysia,3.304378752104104,0.0009858645947650316
Cabo Verde,Maldives,5.209224469762679,2.306348746432585e-07
Cabo Verde,Mali,-9.960867726504704,2.473636801544411e-22
Cabo Verde,Malta,8.678372492821717,1.615136780055271e-17
Cabo Verde,Marshall Islands,-10.49202601383382,3.774451673913501e-24
Cabo Verde,Mauritania,-6.427341009306234,2.022415050306537e-10
Cabo Verde,Mauritius,0.6719731236070613,0.5017563315439713
Cabo Verde,Mexico,0.9294779415040225,0.35286643495202186
Cabo Verde,"Micronesia, Fed. Sts.",-5.498138353262289,4.8960542818314855e-08
Cabo Verde,Moldova,-1.6673373702620176,0.09576233682036824
Cabo Verde,Monaco,6.99660253366183,5.743335146957031e-12
Cabo Verde,Mongolia,-3.994808907314477,6.950789244656146e-05
Cabo Verde,Montenegro,4.004684974588101,6.674464178570938e-05
Cabo Verde,Morocco,-1.9089322976995429,0.05656179325352999
Cabo Verde,Mozambique,-9.25854636552482,1.264206923284842e-19
Cabo Verde,Myanmar,-7.2892445993760155,6.398628053916813e-13
Cabo Verde,Namibia,-7.915501548752305,6.611507568312414e-15
Cabo Verde,Nauru,-10.59419784421526,1.4686195915923305e-24
Cabo Verde,Nepal,-5.69635283703562,1.6163405219729698e-08
Cabo Verde,Netherlands,8.39848878279076,1.544118899958885e-16
Cabo Verde,New Caledonia,-7.5840351246700015,1.3691527908384742e-13
Cabo Verde,New Zealand,7.772809328794689,1.9137854065701517e-14
Cabo Verde,Nicaragua,-0.7301359226326913,0.46548036191050424
Cabo Verde,Niger,-9.561650038195987,8.991076370578155e-21
Cabo Verde,Nigeria,-8.983551843652858,1.3139253378191759e-18
Cabo Verde,North Macedonia,4.615738804697509,4.429566989249266e-06
Cabo Verde,Northern Mariana Islands,-5.3072291367685125,1.5964525988237035e-07
Cabo Verde,Norway,8.812926615952524,5.325152858271509e-18
Cabo Verde,Oman,5.797837810150919,9.003859581438528e-09
Cabo Verde,Pakistan,-8.127489144948964,1.3124535207483184e-15
Cabo Verde,Palau,-6.719481543678471,3.5682832640637374e-11
Cabo Verde,Panama,2.9075604389739964,0.003723324089408835
Cabo Verde,Papua New Guinea,-6.585856658737138,7.365116618300395e-11
Cabo Verde,Paraguay,-0.9451809341554515,0.344798773321505
Cabo Verde,Peru,0.22907419800752876,0.8188585126054144
Cabo Verde,Philippines,-2.5179657452825217,0.01196012867729744
Cabo Verde,Poland,3.759183303174093,0.0001803650715291366
Cabo Verde,Portugal,6.738683573909043,2.6989618426842313e-11
Cabo Verde,Puerto Rico (US),2.065431610316413,0.03920017163332024
Cabo Verde,Qatar,8.14688792817354,1.115212483929163e-15
Cabo Verde,Romania,1.5464023223053782,0.12232477688092816
Cabo Verde,Russian Federation,-2.3836177087862733,0.017329945531378562
Cabo Verde,Rwanda,-7.711205778174996,3.043563864419466e-14
Cabo Verde,Samoa,-0.9551925391546616,0.3397158924480118
Cabo Verde,San Marino,6.496402186561696,1.4822786157602135e-10
Cabo Verde,Sao Tome and Principe,-4.0525777236553315,5.4658283712614814e-05
Cabo Verde,Saudi Arabia,5.194994040153316,2.490174029281713e-07
Cabo Verde,Senegal,-7.012115487523862,4.363242625658681e-12
Cabo Verde,Serbia,2.9992879373585355,0.0027732604578389604
Cabo Verde,Seychelles,0.7819390852810695,0.43443924932266365
Cabo Verde,Sierra Leone,-8.754069795566556,8.851985396909035e-18
Cabo Verde,Singapore,8.821979163568892,4.947461641533211e-18
Cabo Verde,Sint Maarten (Dutch part),-6.197040094120519,1.1036757802257565e-09
Cabo Verde,Slovak Republic,4.707474851704216,2.865023169718888e-06
Cabo Verde,Slovenia,6.42236199385413,2.0860328373604107e-10
Cabo Verde,Solomon Islands,-3.569939833147598,0.000374371996708665
Cabo Verde,Somalia,-9.997567539393229,1.7844839240605862e-22
Cabo Verde,South Africa,-7.175598526248031,1.4045679159154788e-12
Cabo Verde,South Sudan,-8.684438265587884,1.5663998276351894e-17
Cabo Verde,Spain,8.767642278081542,7.794991490777517e-18
Cabo Verde,Sri Lanka,2.079823455272697,0.03779623850238237
Cabo Verde,St. Kitts and Nevis,-5.0118330328018885,6.708221300320844e-07
Cabo Verde,St. Lucia,0.7392245498845005,0.45994518162723974
Cabo Verde,St. Martin (French part),-2.811889905186776,0.005094706196353053
Cabo Verde,St. Vincent and the Grenadines,0.014823367276474477,0.9881760629223904
Cabo Verde,Sudan,-7.594400677253293,7.18107692726217e-14
Cabo Verde,Suriname,-3.8138751471083854,0.00014522693031338756
Cabo Verde,Sweden,8.821280578605458,5.0259913148212446e-18
Cabo Verde,Switzerland,8.690687047752885,1.460412506560103e-17
Cabo Verde,Syrian Arab Republic,0.5553720176862107,0.5787655699760972
Cabo Verde,Tajikistan,-1.5274050812497877,0.126980697165586
Cabo Verde,Tanzania,-7.826046252825074,1.2955811666685023e-14
Cabo Verde,Thailand,0.8970544909029168,0.3699066142733165
Cabo Verde,Timor-Leste,-6.964217377591711,6.036097591556889e-12
Cabo Verde,Togo,-8.781102659121313,7.095653987699394e-18
Cabo Verde,Tonga,-0.19465186113947497,0.8457058441954961
Cabo Verde,Trinidad and Tobago,-0.6408299132266396,0.5217810537001458
Cabo Verde,Tunisia,3.3988344225569307,0.0007039400006821074
Cabo Verde,Turkiye,4.075192950479112,4.9649916030555146e-05
Cabo Verde,Turkmenistan,-2.3768169424795573,0.017650877748085117
Cabo Verde,Turks and Caicos Islands,1.4274478414726726,0.15387382795959437
Cabo Verde,Tuvalu,-9.866461442338263,1.0864520350281336e-21
Cabo Verde,Uganda,-8.320869486764487,2.8916607160690867e-16
Cabo Verde,Ukraine,-1.408899340867317,0.15917735556719897
Cabo Verde,United Arab Emirates,9.835058535730486,7.747149537302184e-22
Cabo Verde,United Kingdom,7.618889588720263,5.985016023703277e-14
Cabo Verde,United States,4.7780225216608025,2.0371518000571733e-06
Cabo Verde,Uruguay,3.2243283402552154,0.0013036569182415514
Cabo Verde,Uzbekistan,-1.7990270472870837,0.0723176384465799
Cabo Verde,Vanuatu,-2.253099157167743,0.024473343791056097
Cabo Verde,"Venezuela, RB",-1.3259830574069347,0.18514992646823716
Cabo Verde,Viet Nam,0.7956166272936811,0.4264471694285257
Cabo Verde,Virgin Islands (U.S.),-9.537370007923622,4.207054667019238e-20
Cabo Verde,West Bank and Gaza,1.695532453015461,0.09029537158750378
Cabo Verde,"Yemen, Rep.",-5.809709462263445,8.449664572976097e-09
Cabo Verde,Zambia,-8.044855988118458,2.4707901848377164e-15
Cabo Verde,Zimbabwe,-9.057677445103174,7.056394477939227e-19
Cambodia,Cameroon,-4.784943092349742,1.9765270222947e-06
Cambodia,Canada,10.660047366774814,3.5145135714796393e-25
Cambodia,Cayman Islands,-3.0609104232739295,0.002313001920905042
Cambodia,Central African Republic,-7.788452641205483,1.7426341151569286e-14
Cambodia,Chad,-6.6640378389175865,4.4630183808400143e-11
Cambodia,Channel Islands,1.561783388856822,0.11890698197246628
Cambodia,Chile,9.60032166384251,6.358553947328814e-21
Cambodia,China,8.072473901912923,2.0052307647516357e-15
Cambodia,Colombia,6.754314313642625,2.4514336932173178e-11
Cambodia,Comoros,-1.053063654894694,0.2925746063332671
Cambodia,"Congo, Dem. Rep.",-5.19202557815588,2.534649584711485e-07
Cambodia,"Congo, Rep.",-2.9285292008429153,0.0034853552641651727
Cambodia,Costa Rica,9.4044230733014,3.576501430844731e-20
Cambodia,Cote d'Ivoire,-5.3314738156765715,1.212358586053286e-07
Cambodia,Croatia,9.020720690756272,9.579608302507303e-19
Cambodia,Cuba,8.348480678487665,2.322614760458941e-16
Cambodia,Curacao,-1.899862990060804,0.057967294859191096
Cambodia,Cyprus,11.307830691327366,5.937290700306654e-28
Cambodia,Czechia,9.744473975520831,1.771271906699323e-21
Cambodia,Denmark,10.427430812264634,3.2703794613071105e-24
Cambodia,Djibouti,-2.0927845395713476,0.03662853535371911
Cambodia,Dominica,1.2606442445953299,0.20782856879008468
Cambodia,Dominican Republic,3.8052551962653753,0.00015040199936455388
Cambodia,Ecuador,6.402327564765012,2.364519706567825e-10
Cambodia,"Egypt, Arab Rep.",5.303093117662241,1.4064434711036094e-07
Cambodia,El Salvador,4.617041724173075,4.410080335314793e-06
Cambodia,Equatorial Guinea,-3.534076330379681,0.00042855151441386247
Cambodia,Eritrea,-2.650626992744468,0.008165254057808085
Cambodia,Estonia,7.5455889403153344,1.0300196931262914e-13
Cambodia,Eswatini,-5.726779621292843,1.3649294115066413e-08
Cambodia,Ethiopia,-4.209832981950204,2.7925656954824946e-05
Cambodia,Faroe Islands,1.129002341887505,0.2593828499408032
Cambodia,Fiji,2.9806644986874824,0.002947276675696463
Cambodia,Finland,10.282295788380011,1.2598753012218793e-23
Cambodia,France,10.189323608344301,3.0393773622121297e-23
Cambodia,French Polynesia,1.988927363153844,0.047197997025697304
Cambodia,Gabon,0.19891952614393746,0.8423674239886947
Cambodia,"Gambia, The",-3.5012803405727175,0.00048416022736437415
Cambodia,Georgia,5.847171227547722,6.810283104853517e-09
Cambodia,Germany,10.663199389200415,3.4500191375778973e-25
Cambodia,Ghana,-2.1213265589864294,0.03414741852033861
Cambodia,Gibraltar,1.2890232179473553,0.19792508607331322
Cambodia,Greece,10.927724778886882,2.5824791276610866e-26
Cambodia,Greenland,-7.524153202073216,2.1430630453798512e-13
Cambodia,Grenada,6.829900771997457,1.485987922223406e-11
Cambodia,Guam,-3.9173365355521605,0.00010065440779235562
Cambodia,Guatemala,3.1355521368401473,0.0017662431539316695
Cambodia,Guinea,-5.712309232869259,1.4816979915858197e-08
Cambodia,Guinea-Bissau,-5.478020120014791,5.483867078946173e-08
Cambodia,Guyana,0.22838022980354708,0.8193982533055929
Cambodia,Haiti,-3.3239588505387996,0.0009207084715175642
Cambodia,Honduras,5.206904534747706,2.3438263649141177e-07
Cambodia,"Hong Kong SAR, China",1.5702710312237942,0.11691993465158927
Cambodia,Hungary,7.206356760593529,1.1475565551956693e-12
Cambodia,Iceland,11.341892550116325,4.321820763215211e-28
Cambodia,India,0.160658802579324,0.8723954188124663
Cambodia,Indonesia,1.8972463321978987,0.05809221111050102
Cambodia,"Iran, Islamic Rep.",7.70068714141382,3.30092859363057e-14
Cambodia,Iraq,3.210762447291232,0.001367395590911594
Cambodia,Ireland,10.829258953025967,6.856813777240367e-26
Cambodia,Isle of Man,-0.0644304022350792,0.9486506389760017
Cambodia,Israel,11.46013584633877,1.2497575522222434e-28
Cambodia,Italy,11.432754686151265,1.689599385836651e-28
Cambodia,Jamaica,5.21867395099679,2.1986337432026585e-07
Cambodia,Japan,10.971208162270363,1.6890740524042223e-26
Cambodia,Jordan,7.88943221017251,8.174342317347366e-15
Cambodia,Kazakhstan,3.1330651924503994,0.0017811789113858774
Cambodia,Kenya,-2.100403304719022,0.035951062786059744
Cambodia,Kiribati,0.840761483563132,0.40068941097214206
Cambodia,"Korea, Dem. People's Rep.",4.444394659316173,9.833382182046132e-06
Cambodia,"Korea, Rep.",10.237226629829538,1.9303609372984986e-23
Cambodia,Kosovo,4.05430796666455,5.5725037965995425e-05
Cambodia,Kuwait,10.66870093177217,3.242844577314662e-25
Cambodia,Kyrgyz Republic,3.1229714236147923,0.0018426719840110393
Cambodia,Lao PDR,-1.611608416384741,0.10737248580127261
Cambodia,Latvia,5.867821244621761,6.045367906841076e-09
Cambodia,Lebanon,9.450883121618672,2.442702780480549e-20
Cambodia,Lesotho,-7.055928643633178,3.2578734173649142e-12
Cambodia,Liberia,-5.440815686521446,6.71669349907426e-08
Cambodia,Libya,5.948352239818118,3.78163175664325e-09
Cambodia,Liechtenstein,2.1229991896456624,0.03419428879690694
Cambodia,Lithuania,5.691160346089518,1.6665031167855385e-08
Cambodia,Luxembourg,10.827243884890708,6.906059004966038e-26
Cambodia,"Macao SAR, China",2.225410323709067,0.02645329515269423
Cambodia,Madagascar,-3.3117144239850442,0.0009615234120616406
Cambodia,Malawi,-4.25165168684958,2.326822650165088e-05
Cambodia,Malaysia,7.934800356411042,5.730203657058041e-15
Cambodia,Maldives,9.188801775185796,2.320531730826327e-19
Cambodia,Mali,-5.642769972820914,2.1950839378399708e-08
Cambodia,Malta,11.199376557373578,1.745922287681204e-27
Cambodia,Marshall Islands,-4.36101334362771,1.4756046085939305e-05
Cambodia,Mauritania,-2.0464427824181164,0.04098223847073998
Cambodia,Mauritius,6.108934388440872,1.4421924316281293e-09
